320.0,8.0,5.0
747.0,29.0,1.0
796.0,52.0,4.0
386.0,79.0,4.0
730.0,63.0,2.0
337.0,14.0,2.0
24.0,2.0,4.0
926.0,79.0,4.0
808.0,62.0,5.0
620.0,42.0,2.0
920.0,73.0,2.0
309.0,49.0,1.0
608.0,30.0,5.0
732.0,74.0,5.0
161.0,23.0,4.0
10.0,62.0,4.0
864.0,22.0,1.0
75.0,99.0,2.0
118.0,43.0,3.0
893.0,42.0,3.0
104.0,9.0,3.0
933.0,41.0,4.0
587.0,19.0,4.0
246.0,38.0,2.0
351.0,22.0,1.0
864.0,48.0,4.0
37.0,95.0,3.0
150.0,3.0,5.0
223.0,22.0,2.0
382.0,4.0,3.0
381.0,49.0,3.0
523.0,21.0,2.0
360.0,69.0,1.0
447.0,58.0,2.0
516.0,23.0,3.0
2.0,32.0,3.0
778.0,78.0,3.0
738.0,89.0,3.0
957.0,4.0,1.0
470.0,43.0,2.0
59.0,3.0,3.0
456.0,41.0,3.0
87.0,41.0,5.0
940.0,66.0,5.0
867.0,25.0,3.0
278.0,87.0,5.0
91.0,78.0,2.0
746.0,2.0,4.0
767.0,31.0,1.0
130.0,35.0,2.0
102.0,12.0,2.0
871.0,16.0,1.0
290.0,49.0,2.0
331.0,64.0,4.0
770.0,3.0,3.0
362.0,75.0,3.0
756.0,79.0,4.0
448.0,3.0,5.0
957.0,46.0,2.0
704.0,91.0,2.0
436.0,78.0,3.0
793.0,10.0,4.0
174.0,9.0,3.0
86.0,96.0,2.0
963.0,20.0,4.0
264.0,70.0,3.0
155.0,38.0,1.0
857.0,74.0,4.0
163.0,57.0,5.0
338.0,25.0,4.0
842.0,39.0,5.0
61.0,81.0,4.0
799.0,96.0,5.0
467.0,71.0,5.0
952.0,91.0,5.0
183.0,72.0,5.0
298.0,28.0,5.0
796.0,39.0,2.0
331.0,44.0,4.0
502.0,41.0,2.0
90.0,65.0,2.0
260.0,91.0,3.0
664.0,85.0,4.0
410.0,14.0,3.0
932.0,50.0,5.0
192.0,94.0,3.0
340.0,46.0,3.0
409.0,33.0,1.0
238.0,80.0,5.0
331.0,62.0,5.0
34.0,71.0,4.0
948.0,65.0,2.0
531.0,68.0,2.0
217.0,76.0,3.0
304.0,4.0,4.0
539.0,64.0,1.0
586.0,55.0,3.0
588.0,33.0,4.0
282.0,27.0,5.0
481.0,55.0,2.0
944.0,74.0,1.0
894.0,54.0,4.0
23.0,85.0,4.0
175.0,44.0,2.0
433.0,93.0,3.0
57.0,4.0,2.0
347.0,49.0,1.0
462.0,68.0,5.0
24.0,77.0,3.0
484.0,96.0,2.0
389.0,53.0,4.0
974.0,15.0,3.0
668.0,8.0,4.0
283.0,77.0,4.0
974.0,25.0,3.0
291.0,15.0,4.0
188.0,95.0,3.0
596.0,56.0,5.0
790.0,45.0,5.0
2.0,79.0,3.0
474.0,86.0,2.0
13.0,43.0,5.0
313.0,44.0,1.0
250.0,88.0,4.0
789.0,2.0,3.0
685.0,95.0,2.0
441.0,91.0,3.0
808.0,24.0,3.0
342.0,61.0,1.0
711.0,40.0,4.0
489.0,64.0,5.0
69.0,83.0,1.0
328.0,97.0,1.0
94.0,25.0,2.0
393.0,78.0,5.0
27.0,15.0,5.0
609.0,10.0,4.0
339.0,66.0,5.0
172.0,16.0,1.0
554.0,18.0,4.0
339.0,91.0,2.0
303.0,32.0,3.0
466.0,-18.0,1.0
331.0,20.0,5.0
913.0,46.0,4.0
225.0,37.0,3.0
565.0,90.0,5.0
21.0,-18.0,3.0
660.0,24.0,2.0
513.0,17.0,5.0
910.0,59.0,2.0
847.0,77.0,5.0
514.0,84.0,5.0
634.0,34.0,4.0
354.0,15.0,3.0
843.0,6.0,1.0
872.0,99.0,1.0
950.0,73.0,1.0
476.0,82.0,5.0
64.0,81.0,2.0
954.0,99.0,5.0
209.0,18.0,1.0
41.0,54.0,4.0
360.0,41.0,3.0
213.0,4.0,4.0
365.0,27.0,1.0
221.0,29.0,4.0
45.0,76.0,1.0
236.0,84.0,5.0
333.0,30.0,3.0
778.0,43.0,2.0
637.0,72.0,5.0
596.0,49.0,2.0
297.0,20.0,5.0
138.0,84.0,5.0
194.0,77.0,2.0
425.0,62.0,4.0
286.0,75.0,2.0
974.0,58.0,4.0
32.0,51.0,3.0
983.0,56.0,3.0
999.0,2.0,4.0
404.0,7.0,5.0
684.0,70.0,3.0
613.0,44.0,4.0
785.0,79.0,4.0
895.0,20.0,5.0
302.0,6.0,2.0
491.0,38.0,3.0
372.0,81.0,1.0
738.0,47.0,5.0
98.0,24.0,1.0
644.0,79.0,4.0
432.0,21.0,1.0
82.0,98.0,4.0
332.0,66.0,3.0
244.0,47.0,2.0
58.0,67.0,4.0
294.0,30.0,4.0
381.0,7.0,4.0
584.0,19.0,2.0
992.0,54.0,1.0
191.0,-18.0,2.0
294.0,84.0,5.0
249.0,68.0,4.0
494.0,24.0,1.0
386.0,50.0,3.0
797.0,74.0,4.0
309.0,33.0,1.0
110.0,87.0,1.0
933.0,71.0,2.0
159.0,56.0,5.0
683.0,16.0,5.0
363.0,67.0,2.0
617.0,65.0,5.0
197.0,11.0,3.0
793.0,49.0,4.0
903.0,98.0,4.0
33.0,13.0,4.0
81.0,48.0,2.0
217.0,48.0,5.0
710.0,61.0,3.0
483.0,83.0,4.0
176.0,49.0,3.0
485.0,83.0,5.0
673.0,58.0,5.0
701.0,79.0,3.0
279.0,28.0,3.0
48.0,45.0,5.0
90.0,6.0,4.0
366.0,62.0,5.0
247.0,41.0,5.0
884.0,49.0,2.0
949.0,5.0,1.0
135.0,17.0,2.0
170.0,59.0,4.0
513.0,96.0,3.0
844.0,19.0,1.0
705.0,65.0,4.0
582.0,6.0,1.0
381.0,72.0,3.0
43.0,64.0,1.0
961.0,86.0,2.0
943.0,4.0,1.0
551.0,29.0,5.0
858.0,2.0,2.0
394.0,95.0,3.0
449.0,37.0,1.0
287.0,15.0,5.0
970.0,11.0,3.0
274.0,81.0,1.0
710.0,89.0,2.0
814.0,29.0,2.0
588.0,37.0,2.0
870.0,69.0,5.0
766.0,37.0,5.0
832.0,58.0,1.0
39.0,93.0,3.0
826.0,84.0,3.0
221.0,57.0,1.0
591.0,71.0,4.0
640.0,71.0,5.0
799.0,62.0,4.0
407.0,41.0,5.0
1.0,20.0,1.0
847.0,65.0,3.0
426.0,67.0,2.0
638.0,24.0,5.0
836.0,43.0,5.0
476.0,8.0,5.0
317.0,63.0,3.0
225.0,36.0,5.0
46.0,74.0,5.0
313.0,61.0,1.0
863.0,40.0,5.0
558.0,7.0,1.0
527.0,21.0,2.0
327.0,64.0,3.0
160.0,32.0,3.0
812.0,39.0,1.0
686.0,59.0,5.0
147.0,80.0,3.0
930.0,14.0,3.0
848.0,48.0,4.0
977.0,10.0,4.0
970.0,15.0,5.0
339.0,29.0,2.0
229.0,89.0,3.0
700.0,58.0,2.0
286.0,7.0,4.0
731.0,32.0,2.0
492.0,67.0,1.0
641.0,97.0,1.0
554.0,31.0,2.0
433.0,63.0,2.0
841.0,57.0,5.0
712.0,47.0,3.0
259.0,86.0,2.0
163.0,5.0,4.0
449.0,64.0,3.0
694.0,16.0,3.0
339.0,37.0,2.0
546.0,-18.0,5.0
442.0,36.0,3.0
223.0,41.0,2.0
614.0,95.0,2.0
887.0,89.0,3.0
814.0,88.0,4.0
981.0,34.0,4.0
299.0,31.0,5.0
55.0,89.0,2.0
239.0,53.0,3.0
514.0,63.0,2.0
197.0,40.0,1.0
719.0,93.0,1.0
278.0,30.0,3.0
81.0,90.0,3.0
845.0,70.0,4.0
874.0,34.0,4.0
953.0,7.0,4.0
225.0,66.0,1.0
396.0,75.0,2.0
709.0,33.0,3.0
351.0,92.0,3.0
520.0,87.0,4.0
528.0,89.0,3.0
841.0,8.0,2.0
94.0,80.0,4.0
793.0,8.0,2.0
788.0,89.0,1.0
654.0,95.0,1.0
272.0,15.0,4.0
859.0,59.0,1.0
547.0,29.0,4.0
253.0,10.0,2.0
621.0,6.0,4.0
672.0,97.0,1.0
198.0,85.0,2.0
98.0,7.0,3.0
834.0,39.0,3.0
549.0,81.0,1.0
305.0,21.0,1.0
555.0,85.0,1.0
348.0,7.0,1.0
173.0,74.0,4.0
453.0,55.0,2.0
598.0,19.0,3.0
121.0,53.0,2.0
523.0,9.0,2.0
866.0,83.0,3.0
775.0,73.0,1.0
77.0,76.0,4.0
722.0,34.0,2.0
520.0,74.0,2.0
209.0,56.0,1.0
133.0,71.0,2.0
167.0,90.0,1.0
576.0,69.0,1.0
179.0,18.0,3.0
622.0,41.0,2.0
282.0,86.0,3.0
433.0,65.0,5.0
355.0,49.0,1.0
361.0,59.0,4.0
267.0,5.0,5.0
785.0,30.0,3.0
99.0,76.0,1.0
820.0,19.0,4.0
0.0,12.0,5.0
257.0,76.0,1.0
36.0,31.0,2.0
224.0,1.0,2.0
650.0,52.0,1.0
29.0,90.0,2.0
427.0,65.0,2.0
554.0,81.0,2.0
155.0,83.0,4.0
229.0,91.0,3.0
716.0,62.0,4.0
98.0,95.0,5.0
560.0,2.0,3.0
820.0,54.0,5.0
239.0,38.0,4.0
400.0,17.0,2.0
691.0,81.0,5.0
542.0,52.0,4.0
254.0,49.0,5.0
606.0,76.0,4.0
663.0,42.0,5.0
647.0,27.0,3.0
180.0,21.0,4.0
731.0,62.0,5.0
493.0,7.0,4.0
297.0,28.0,3.0
673.0,49.0,3.0
870.0,59.0,1.0
220.0,3.0,1.0
82.0,40.0,3.0
969.0,27.0,2.0
802.0,80.0,1.0
731.0,62.0,5.0
310.0,81.0,3.0
327.0,22.0,3.0
434.0,49.0,5.0
690.0,74.0,3.0
434.0,6.0,1.0
284.0,5.0,3.0
217.0,86.0,5.0
217.0,9.0,2.0
673.0,12.0,2.0
710.0,67.0,5.0
172.0,33.0,2.0
862.0,51.0,3.0
814.0,43.0,2.0
289.0,78.0,4.0
288.0,3.0,2.0
578.0,72.0,1.0
436.0,37.0,1.0
798.0,21.0,4.0
574.0,97.0,1.0
822.0,21.0,1.0
67.0,82.0,1.0
680.0,78.0,4.0
12.0,2.0,1.0
730.0,52.0,5.0
251.0,38.0,5.0
342.0,62.0,1.0
220.0,7.0,1.0
283.0,69.0,3.0
274.0,6.0,5.0
497.0,74.0,5.0
257.0,27.0,3.0
76.0,47.0,2.0
777.0,59.0,3.0
150.0,23.0,2.0
263.0,63.0,3.0
153.0,45.0,1.0
918.0,61.0,2.0
587.0,94.0,1.0
308.0,60.0,3.0
225.0,10.0,3.0
165.0,35.0,5.0
973.0,92.0,5.0
406.0,42.0,2.0
770.0,10.0,3.0
815.0,38.0,4.0
284.0,44.0,2.0
952.0,74.0,1.0
714.0,72.0,3.0
624.0,15.0,1.0
442.0,28.0,5.0
732.0,93.0,3.0
292.0,98.0,2.0
221.0,54.0,1.0
485.0,32.0,3.0
808.0,34.0,1.0
186.0,26.0,2.0
506.0,3.0,1.0
721.0,73.0,2.0
633.0,65.0,3.0
629.0,85.0,2.0
754.0,51.0,2.0
625.0,71.0,2.0
324.0,9.0,2.0
554.0,1.0,1.0
722.0,80.0,4.0
69.0,29.0,1.0
670.0,81.0,2.0
863.0,18.0,5.0
635.0,15.0,4.0
856.0,9.0,1.0
562.0,42.0,1.0
418.0,19.0,5.0
564.0,58.0,2.0
982.0,11.0,2.0
866.0,-18.0,2.0
354.0,70.0,2.0
970.0,35.0,1.0
840.0,4.0,4.0
816.0,74.0,4.0
190.0,39.0,2.0
18.0,18.0,1.0
165.0,56.0,3.0
496.0,29.0,3.0
211.0,98.0,3.0
979.0,59.0,4.0
242.0,65.0,5.0
328.0,90.0,2.0
583.0,53.0,2.0
989.0,19.0,5.0
647.0,90.0,2.0
502.0,34.0,1.0
461.0,79.0,4.0
734.0,31.0,5.0
549.0,18.0,3.0
458.0,68.0,1.0
334.0,7.0,4.0
390.0,53.0,5.0
493.0,62.0,4.0
138.0,73.0,2.0
917.0,42.0,1.0
43.0,90.0,2.0
850.0,16.0,5.0
779.0,15.0,2.0
900.0,66.0,1.0
94.0,64.0,3.0
462.0,55.0,5.0
935.0,94.0,3.0
936.0,39.0,5.0
820.0,47.0,3.0
295.0,19.0,4.0
940.0,33.0,3.0
870.0,36.0,2.0
986.0,56.0,1.0
164.0,1.0,4.0
770.0,82.0,2.0
706.0,7.0,4.0
19.0,55.0,3.0
453.0,12.0,2.0
616.0,32.0,4.0
297.0,15.0,2.0
27.0,23.0,1.0
135.0,20.0,2.0
479.0,91.0,2.0
457.0,13.0,3.0
999.0,15.0,4.0
328.0,92.0,4.0
375.0,89.0,2.0
54.0,6.0,2.0
174.0,54.0,1.0
790.0,41.0,4.0
440.0,28.0,3.0
558.0,40.0,2.0
222.0,16.0,1.0
821.0,35.0,3.0
955.0,94.0,4.0
35.0,24.0,5.0
109.0,14.0,1.0
936.0,24.0,2.0
614.0,55.0,1.0
262.0,37.0,5.0
399.0,76.0,2.0
120.0,14.0,4.0
533.0,51.0,3.0
391.0,95.0,3.0
486.0,37.0,5.0
114.0,19.0,1.0
385.0,34.0,5.0
882.0,32.0,1.0
518.0,55.0,1.0
474.0,24.0,5.0
587.0,1.0,2.0
912.0,82.0,5.0
184.0,75.0,2.0
340.0,25.0,1.0
294.0,35.0,5.0
877.0,45.0,1.0
585.0,91.0,2.0
128.0,81.0,5.0
719.0,49.0,5.0
858.0,-18.0,2.0
442.0,4.0,5.0
192.0,35.0,4.0
798.0,21.0,2.0
824.0,60.0,3.0
3.0,95.0,3.0
301.0,63.0,2.0
653.0,12.0,3.0
879.0,13.0,2.0
589.0,55.0,5.0
202.0,48.0,1.0
359.0,35.0,5.0
490.0,83.0,2.0
721.0,68.0,4.0
188.0,23.0,5.0
321.0,2.0,4.0
713.0,18.0,2.0
747.0,99.0,1.0
897.0,93.0,4.0
268.0,81.0,4.0
702.0,96.0,2.0
594.0,22.0,1.0
308.0,85.0,2.0
103.0,58.0,3.0
847.0,89.0,2.0
200.0,95.0,1.0
995.0,4.0,4.0
727.0,-18.0,2.0
867.0,51.0,3.0
598.0,85.0,4.0
175.0,70.0,4.0
134.0,52.0,4.0
892.0,76.0,4.0
246.0,96.0,5.0
463.0,53.0,3.0
997.0,44.0,4.0
259.0,20.0,5.0
674.0,89.0,2.0
477.0,9.0,4.0
779.0,55.0,5.0
854.0,15.0,5.0
623.0,24.0,5.0
761.0,53.0,5.0
13.0,18.0,1.0
770.0,79.0,3.0
113.0,25.0,4.0
595.0,21.0,5.0
327.0,58.0,5.0
880.0,98.0,5.0
231.0,23.0,1.0
517.0,79.0,4.0
580.0,78.0,5.0
690.0,34.0,3.0
161.0,75.0,1.0
963.0,56.0,2.0
635.0,82.0,1.0
5.0,20.0,4.0
865.0,16.0,5.0
150.0,47.0,1.0
224.0,61.0,4.0
993.0,93.0,3.0
151.0,71.0,5.0
817.0,80.0,4.0
858.0,28.0,2.0
373.0,32.0,3.0
533.0,69.0,1.0
198.0,46.0,2.0
744.0,67.0,2.0
2.0,72.0,4.0
464.0,68.0,3.0
307.0,76.0,3.0
41.0,5.0,3.0
985.0,10.0,4.0
207.0,33.0,4.0
131.0,90.0,1.0
105.0,40.0,1.0
346.0,38.0,2.0
1.0,13.0,5.0
153.0,9.0,5.0
495.0,17.0,4.0
200.0,82.0,4.0
508.0,88.0,1.0
411.0,42.0,4.0
496.0,31.0,5.0
239.0,11.0,5.0
769.0,61.0,4.0
236.0,21.0,1.0
522.0,42.0,3.0
777.0,77.0,1.0
284.0,17.0,2.0
763.0,39.0,4.0
948.0,21.0,2.0
632.0,11.0,1.0
798.0,63.0,4.0
232.0,94.0,4.0
568.0,53.0,2.0
640.0,95.0,4.0
108.0,86.0,2.0
258.0,18.0,4.0
641.0,86.0,5.0
946.0,39.0,4.0
426.0,25.0,4.0
897.0,38.0,1.0
710.0,68.0,5.0
719.0,32.0,2.0
794.0,8.0,2.0
491.0,95.0,2.0
431.0,9.0,2.0
930.0,71.0,5.0
621.0,16.0,3.0
924.0,70.0,2.0
111.0,53.0,5.0
124.0,49.0,3.0
843.0,87.0,1.0
989.0,88.0,3.0
350.0,2.0,1.0
32.0,67.0,2.0
534.0,67.0,5.0
623.0,37.0,2.0
942.0,6.0,2.0
274.0,30.0,4.0
559.0,53.0,3.0
617.0,16.0,3.0
623.0,60.0,5.0
320.0,9.0,5.0
792.0,80.0,4.0
114.0,86.0,5.0
4.0,80.0,5.0
834.0,75.0,4.0
832.0,80.0,3.0
682.0,75.0,2.0
590.0,20.0,4.0
955.0,92.0,1.0
999.0,99.0,3.0
571.0,36.0,5.0
643.0,56.0,1.0
119.0,32.0,1.0
920.0,58.0,1.0
641.0,28.0,2.0
134.0,21.0,5.0
292.0,25.0,5.0
944.0,67.0,4.0
887.0,23.0,5.0
3.0,86.0,5.0
771.0,1.0,2.0
714.0,67.0,5.0
390.0,50.0,2.0
244.0,17.0,1.0
927.0,3.0,5.0
370.0,69.0,5.0
863.0,61.0,1.0
614.0,18.0,1.0
335.0,95.0,5.0
956.0,73.0,5.0
487.0,40.0,3.0
801.0,87.0,3.0
244.0,49.0,5.0
549.0,67.0,4.0
812.0,20.0,1.0
721.0,86.0,1.0
276.0,89.0,2.0
969.0,96.0,4.0
707.0,73.0,4.0
24.0,10.0,5.0
632.0,29.0,2.0
418.0,8.0,5.0
155.0,33.0,4.0
574.0,12.0,5.0
13.0,17.0,5.0
927.0,63.0,4.0
732.0,92.0,5.0
345.0,64.0,3.0
830.0,47.0,1.0
458.0,92.0,1.0
446.0,83.0,3.0
708.0,87.0,3.0
218.0,96.0,4.0
468.0,27.0,1.0
194.0,74.0,5.0
278.0,70.0,3.0
858.0,98.0,5.0
923.0,24.0,1.0
701.0,96.0,4.0
995.0,34.0,5.0
884.0,88.0,5.0
377.0,82.0,2.0
808.0,25.0,5.0
584.0,22.0,4.0
410.0,87.0,2.0
78.0,15.0,2.0
892.0,20.0,1.0
725.0,-18.0,4.0
350.0,50.0,3.0
339.0,72.0,1.0
156.0,9.0,4.0
624.0,20.0,1.0
297.0,58.0,2.0
140.0,9.0,1.0
325.0,71.0,4.0
572.0,74.0,1.0
326.0,52.0,3.0
708.0,81.0,5.0
220.0,15.0,3.0
318.0,53.0,5.0
471.0,16.0,4.0
350.0,14.0,5.0
87.0,82.0,4.0
329.0,50.0,5.0
372.0,94.0,1.0
352.0,62.0,4.0
613.0,64.0,5.0
930.0,98.0,4.0
927.0,36.0,5.0
473.0,29.0,5.0
845.0,11.0,4.0
433.0,42.0,5.0
76.0,46.0,3.0
627.0,67.0,5.0
744.0,9.0,4.0
551.0,83.0,3.0
752.0,99.0,1.0
213.0,70.0,5.0
943.0,39.0,3.0
574.0,82.0,5.0
425.0,39.0,5.0
985.0,94.0,1.0
764.0,71.0,1.0
53.0,77.0,3.0
104.0,83.0,3.0
187.0,89.0,5.0
983.0,85.0,4.0
682.0,46.0,4.0
729.0,33.0,4.0
659.0,23.0,4.0
653.0,50.0,3.0
619.0,44.0,4.0
81.0,83.0,5.0
83.0,98.0,3.0
32.0,26.0,1.0
960.0,60.0,5.0
623.0,42.0,3.0
991.0,34.0,2.0
360.0,67.0,3.0
872.0,69.0,5.0
292.0,68.0,4.0
151.0,58.0,1.0
241.0,50.0,4.0
955.0,87.0,2.0
392.0,77.0,5.0
712.0,80.0,4.0
584.0,69.0,2.0
367.0,69.0,3.0
727.0,93.0,3.0
277.0,47.0,2.0
606.0,10.0,4.0
525.0,30.0,3.0
6.0,74.0,3.0
296.0,52.0,3.0
370.0,25.0,2.0
542.0,14.0,5.0
599.0,21.0,2.0
9.0,52.0,1.0
424.0,41.0,5.0
159.0,76.0,4.0
947.0,45.0,2.0
260.0,33.0,4.0
746.0,78.0,5.0
841.0,74.0,5.0
981.0,91.0,1.0
103.0,20.0,3.0
645.0,90.0,3.0
14.0,5.0,3.0
485.0,50.0,1.0
776.0,73.0,3.0
392.0,19.0,2.0
